RENEWABLE_perc,NUCLEAR,HYDRO_perc,STORAGE,IMPORTS_perc,SOLAR_perc,LOW_CARBON,BIOMASS_perc,HYDRO,STORAGE_perc,WIND_EMB,WIND_perc,IMPORTS,LOW_CARBON_perc,GAS,COAL_perc,CARBON_INTENSITY,COAL,FOSSIL,ZERO_CARBON_perc,FOSSIL_perc,GENERATION_perc,GENERATION,DATETIME,OTHER,NUCLEAR_perc,ZERO_CARBON,WIND_EMB_perc,BIOMASS,GAS_perc,OTHER_perc,WIND,SOLAR,RENEWABLE
62.8,3939.0,0.9,0,12.8,2.5,25923.0,3.4,289,0.0,3760.0,48.1,4244.0,78.1,2295.0,0.0,59.0,0.0,2295.0,90.0,6.9,100.0,33191.0,2026-02-22T08:00:00,729.0,11.9,21384.0,11.3,1134.0,6.9,2.2,15975.0,826.0,20850.0
63.1,3937.0,0.8,0,12.2,5.0,26617.0,2.8,283,0.0,3749.0,46.4,4214.0,77.3,2096.0,0.0,61.0,0.0,2096.0,88.5,6.1,100.0,34424.0,2026-02-22T08:30:00,1497.0,11.4,21366.0,10.9,961.0,6.1,4.3,15971.0,1716.0,21719.0
63.8,3941.0,0.8,0,9.5,7.4,27031.0,2.8,288,0.0,3707.0,44.9,3292.0,77.9,2034.0,0.0,64.0,0.0,2034.0,85.9,5.9,100.0,34690.0,2026-02-22T09:00:00,2333.0,11.4,21027.0,10.7,965.0,5.9,6.7,15573.0,2557.0,22125.0
65.0,3940.0,0.8,0,9.1,10.8,28297.0,2.7,291,0.0,3714.0,43.1,3290.0,78.6,2101.0,0.0,62.0,0.0,2101.0,85.9,5.8,100.0,35997.0,2026-02-22T09:30:00,2309.0,10.9,21004.0,10.3,969.0,5.8,6.4,15507.0,3876.0,23388.0
65.6,3943.0,0.8,0,10.9,13.2,29656.0,2.6,294,0.0,3755.0,41.7,4124.0,78.7,2223.0,0.0,57.0,0.0,2223.0,88.2,5.9,100.0,37706.0,2026-02-22T10:00:00,1703.0,10.5,21224.0,10.0,970.0,5.9,4.5,15711.0,4983.0,24743.0
66.9,3945.0,0.7,0,10.9,15.0,30464.0,2.5,273,0.0,3804.0,41.3,4158.0,79.8,2507.0,0.0,54.0,0.0,2507.0,89.7,6.6,100.0,38183.0,2026-02-22T10:30:00,1054.0,10.3,21152.0,10.0,973.0,6.6,2.8,15756.0,5713.0,25546.0
66.6,3943.0,0.7,0,11.1,15.1,30578.0,2.5,271,0.0,3864.0,40.8,4280.0,79.4,2805.0,0.0,58.0,0.0,2805.0,89.9,7.3,100.0,38534.0,2026-02-22T11:00:00,871.0,10.2,21207.0,10.0,971.0,7.3,2.3,15707.0,5822.0,25664.0
66.9,3946.0,0.7,0,11.1,15.7,30942.0,2.5,264,0.0,3936.0,40.5,4314.0,79.6,3230.0,0.0,58.0,0.0,3230.0,89.8,8.3,100.0,38889.0,2026-02-22T11:30:00,403.0,10.1,21033.0,10.1,972.0,8.3,1.0,15735.0,6089.0,26024.0
66.6,3940.0,0.7,0,10.7,14.6,30415.0,2.5,263,0.0,3980.0,40.9,4084.0,79.5,3264.0,0.0,56.0,0.0,3264.0,89.4,8.5,100.0,38276.0,2026-02-22T12:00:00,513.0,10.3,20969.0,10.4,972.0,8.5,1.3,15654.0,5606.0,25503.0
66.2,3937.0,0.7,0,10.7,14.7,30141.0,2.5,259,0.0,3971.0,40.4,4084.0,79.1,3291.0,0.0,57.0,0.0,3291.0,88.7,8.6,100.0,38124.0,2026-02-22T12:30:00,608.0,10.3,20698.0,10.4,971.0,8.6,1.6,15414.0,5589.0,25233.0
65.9,3946.0,0.7,0,11.8,15.3,30235.0,2.5,272,0.0,3989.0,39.5,4536.0,78.6,3224.0,0.0,60.0,0.0,3224.0,89.5,8.4,100.0,38452.0,2026-02-22T13:00:00,457.0,10.3,20519.0,10.4,968.0,8.4,1.2,15182.0,5878.0,25321.0
66.5,3940.0,0.7,0,11.8,17.2,30563.0,2.5,273,0.0,4103.0,37.9,4558.0,79.2,3087.0,0.0,58.0,0.0,3087.0,89.8,8.0,100.0,38599.0,2026-02-22T13:30:00,391.0,10.2,19933.0,10.6,969.0,8.0,1.0,14637.0,6641.0,25654.0
65.4,3943.0,0.6,0,12.7,17.8,30595.0,2.5,252,0.0,4230.0,36.2,5006.0,77.9,3286.0,0.0,63.0,0.0,3286.0,89.1,8.4,100.0,39283.0,2026-02-22T14:00:00,396.0,10.0,19517.0,10.8,965.0,8.4,1.0,14211.0,6994.0,25687.0
64.5,3938.0,0.6,0,13.2,15.6,29679.0,2.5,249,0.0,4273.0,37.1,5050.0,77.3,3288.0,0.0,65.0,0.0,3288.0,89.0,8.6,100.0,38397.0,2026-02-22T14:30:00,380.0,10.3,19552.0,11.1,966.0,8.6,1.0,14250.0,6003.0,24775.0
62.9,3937.0,0.7,76,12.9,12.3,28005.0,2.6,249,0.2,4221.0,38.2,4734.0,76.3,3604.0,0.0,68.0,0.0,3604.0,87.8,9.8,100.0,36703.0,2026-02-22T15:00:00,360.0,10.7,19405.0,11.5,972.0,9.8,1.0,14031.0,4519.0,23096.0
60.1,3932.0,0.7,78,13.3,8.9,26463.0,2.7,250,0.2,4093.0,38.9,4782.0,73.8,4038.0,0.0,77.0,0.0,4038.0,85.3,11.3,100.0,35861.0,2026-02-22T15:30:00,578.0,11.0,19306.0,11.4,973.0,11.3,1.6,13941.0,3196.0,21558.0
58.6,3936.0,0.7,386,14.0,4.9,26059.0,2.7,250,1.1,3940.0,41.0,5060.0,72.2,4394.0,0.0,86.0,0.0,4394.0,84.6,12.2,100.0,36110.0,2026-02-22T16:00:00,597.0,10.9,20423.0,10.9,973.0,12.2,1.7,14802.0,1772.0,21150.0
56.8,3939.0,0.7,1172,13.5,2.1,25683.0,2.7,257,3.2,3814.0,40.4,4936.0,70.3,4661.0,0.0,92.0,0.0,4661.0,82.4,12.8,100.0,36541.0,2026-02-22T16:30:00,1261.0,10.8,21177.0,10.4,972.0,12.8,3.5,14762.0,767.0,20772.0
52.5,3944.0,0.8,1504,16.6,0.3,24608.0,2.6,284,4.0,3721.0,37.6,6238.0,65.7,5072.0,0.0,103.0,0.0,5072.0,80.5,13.5,100.0,37479.0,2026-02-22T17:00:00,1561.0,10.5,20887.0,9.9,972.0,13.5,4.2,14082.0,101.0,19692.0
51.5,3951.0,0.7,1614,16.4,0.0,25070.0,2.5,282,4.1,3657.0,37.3,6414.0,64.1,5773.0,0.0,108.0,0.0,5773.0,78.5,14.8,100.0,39124.0,2026-02-22T17:30:00,1867.0,10.1,21565.0,9.3,968.0,14.8,4.8,14598.0,0.0,20151.0
51.6,3949.0,0.7,1632,16.9,0.0,25185.0,2.5,280,4.2,3641.0,37.4,6634.0,64.1,5928.0,0.0,106.0,0.0,5928.0,79.2,15.1,100.0,39297.0,2026-02-22T18:00:00,1550.0,10.0,21730.0,9.3,967.0,15.1,3.9,14716.0,0.0,20269.0
52.9,3951.0,0.7,1628,17.1,0.0,25460.0,2.5,276,4.2,3687.0,38.5,6642.0,65.5,5948.0,0.0,102.0,0.0,5948.0,81.0,15.3,100.0,38846.0,2026-02-22T18:30:00,796.0,10.2,21822.0,9.5,970.0,15.3,2.0,14948.0,0.0,20539.0
54.8,3954.0,0.7,1742,17.5,0.0,25782.0,2.5,274,4.6,3794.0,39.5,6680.0,67.7,5046.0,0.0,94.0,0.0,5046.0,84.1,13.2,100.0,38086.0,2026-02-22T19:00:00,578.0,10.4,21990.0,10.0,970.0,13.2,1.5,15048.0,0.0,20858.0
57.2,3951.0,0.7,1354,17.7,0.0,26281.0,2.6,265,3.6,3946.0,42.3,6600.0,70.4,4080.0,0.0,84.0,0.0,4080.0,87.2,10.9,100.0,37346.0,2026-02-22T19:30:00,385.0,10.6,22337.0,10.6,973.0,10.9,1.0,15792.0,0.0,21357.0
59.2,3952.0,0.7,890,15.9,0.0,26856.0,2.6,275,2.4,4079.0,45.0,5896.0,72.5,3924.0,0.0,80.0,0.0,3924.0,87.5,10.6,100.0,37062.0,2026-02-22T20:00:00,386.0,10.7,22779.0,11.0,973.0,10.6,1.0,16687.0,0.0,21931.0
59.1,3951.0,0.8,194,16.3,0.0,26109.0,2.7,270,0.5,4138.0,46.3,5852.0,72.8,3651.0,0.0,78.0,0.0,3651.0,88.0,10.2,100.0,35840.0,2026-02-22T20:30:00,228.0,11.0,21973.0,11.5,970.0,10.2,0.6,16586.0,0.0,21188.0
59.9,3958.0,0.7,0,15.2,0.0,25619.0,2.8,259,0.0,4160.0,47.1,5246.0,74.2,3298.0,0.0,74.0,0.0,3298.0,88.3,9.5,100.0,34535.0,2026-02-22T21:00:00,372.0,11.5,21461.0,12.0,969.0,9.5,1.1,16273.0,0.0,20692.0
61.4,3974.0,0.8,0,15.1,0.0,25856.0,2.9,256,0.0,4185.0,48.3,5142.0,75.9,2918.0,0.0,69.0,0.0,2918.0,90.1,8.6,100.0,34076.0,2026-02-22T21:30:00,160.0,11.7,21673.0,12.3,973.0,8.6,0.5,16468.0,0.0,20909.0
62.5,3954.0,0.7,0,13.5,0.0,25763.0,3.1,245,0.0,4202.0,49.1,4486.0,77.6,2734.0,0.0,66.0,0.0,2734.0,90.1,8.2,100.0,33213.0,2026-02-22T22:00:00,230.0,11.9,21563.0,12.7,1040.0,8.2,0.7,16322.0,0.0,20769.0
62.4,3956.0,0.7,0,13.7,0.0,25714.0,3.4,245,0.0,4192.0,49.0,4534.0,77.9,2565.0,0.0,65.0,0.0,2565.0,90.9,7.8,100.0,33023.0,2026-02-22T22:30:00,210.0,12.0,21524.0,12.7,1137.0,7.8,0.6,16184.0,0.0,20621.0
63.2,3955.0,0.7,0,12.0,0.0,25573.0,4.0,228,0.0,4158.0,49.6,3858.0,79.4,2353.0,0.0,47.0,0.0,2353.0,90.1,7.3,100.0,32202.0,2026-02-22T23:00:00,418.0,12.3,21417.0,12.9,1273.0,7.3,1.3,15959.0,0.0,20345.0
64.2,3956.0,0.7,0,12.0,0.0,25871.0,3.9,230,0.0,4118.0,50.7,3872.0,80.4,2243.0,0.0,43.0,0.0,2243.0,91.4,7.0,100.0,32166.0,2026-02-22T23:30:00,180.0,12.3,21755.0,12.8,1269.0,7.0,0.6,16298.0,0.0,20646.0
65.0,3955.0,0.8,0,11.6,0.0,26459.0,3.9,251,0.0,4118.0,51.6,3792.0,81.0,2246.0,0.0,41.0,0.0,2246.0,91.6,6.9,100.0,32677.0,2026-02-23T00:00:00,180.0,12.1,22343.0,12.6,1270.0,6.9,0.6,16865.0,0.0,21234.0
64.4,3956.0,0.8,0,11.6,0.0,26494.0,3.8,251,0.0,4190.0,51.0,3846.0,80.2,2246.0,0.0,43.0,0.0,2246.0,90.6,6.8,100.0,33017.0,2026-02-23T00:30:00,431.0,12.0,22306.0,12.7,1271.0,6.8,1.3,16826.0,0.0,21267.0
65.2,3954.0,0.8,0,11.3,0.0,26667.0,3.9,252,0.0,4266.0,51.5,3722.0,81.1,2250.0,0.0,39.0,0.0,2250.0,91.4,6.8,100.0,32862.0,2026-02-23T01:00:00,223.0,12.0,22403.0,13.0,1272.0,6.8,0.7,16923.0,0.0,21441.0
65.0,3960.0,0.8,0,11.4,0.0,26523.0,3.9,252,0.0,4282.0,51.2,3746.0,81.0,2246.0,0.0,39.0,0.0,2246.0,91.3,6.9,100.0,32744.0,2026-02-23T01:30:00,228.0,12.1,22243.0,13.1,1271.0,6.9,0.7,16758.0,0.0,21292.0
64.7,3953.0,0.8,0,11.3,0.0,26125.0,4.1,252,0.0,4273.0,50.6,3644.0,81.0,2249.0,0.0,39.0,0.0,2249.0,91.1,7.0,100.0,32264.0,2026-02-23T02:00:00,245.0,12.3,21854.0,13.2,1311.0,7.0,0.8,16336.0,0.0,20861.0
64.4,3950.0,0.8,0,11.3,0.0,26002.0,4.2,250,0.0,4284.0,50.3,3634.0,80.9,2244.0,0.0,39.0,0.0,2244.0,91.0,7.0,100.0,32138.0,2026-02-23T02:30:00,258.0,12.3,21720.0,13.3,1351.0,7.0,0.8,16167.0,0.0,20701.0
65.0,3950.0,0.7,0,10.4,0.0,26118.0,4.4,232,0.0,4304.0,50.8,3308.0,81.8,2248.0,0.0,39.0,0.0,2248.0,91.0,7.0,100.0,31949.0,2026-02-23T03:00:00,274.0,12.4,21816.0,13.5,1393.0,7.0,0.9,16239.0,0.0,20775.0
64.6,3950.0,0.7,0,10.3,0.0,25652.0,4.5,228,0.0,4317.0,50.1,3250.0,81.6,2246.0,0.0,39.0,0.0,2246.0,90.8,7.1,100.0,31431.0,2026-02-23T03:30:00,283.0,12.6,21337.0,13.7,1400.0,7.1,0.9,15757.0,0.0,20302.0
64.0,3946.0,0.7,0,10.5,0.0,25106.0,4.5,229,0.0,4330.0,49.2,3242.0,81.2,2256.0,0.0,42.0,0.0,2256.0,90.6,7.3,100.0,30901.0,2026-02-23T04:00:00,297.0,12.8,20792.0,14.0,1397.0,7.3,1.0,15204.0,0.0,19763.0
64.4,3949.0,0.7,0,10.2,0.0,25357.0,4.5,230,0.0,4353.0,49.6,3164.0,81.6,2252.0,0.0,41.0,0.0,2252.0,90.6,7.2,100.0,31079.0,2026-02-23T04:30:00,306.0,12.7,21006.0,14.0,1396.0,7.2,1.0,15429.0,0.0,20012.0
65.0,3953.0,0.8,0,9.7,0.0,25876.0,4.4,248,0.0,4380.0,50.3,3060.0,81.9,2318.0,0.0,42.0,0.0,2318.0,90.8,7.3,100.0,31579.0,2026-02-23T05:00:00,325.0,12.5,21513.0,13.9,1396.0,7.3,1.0,15899.0,0.0,20527.0
64.9,3949.0,0.8,0,9.5,0.0,25902.0,4.4,250,0.0,4404.0,50.2,3000.0,81.8,2423.0,0.0,42.0,0.0,2423.0,90.6,7.6,100.0,31684.0,2026-02-23T05:30:00,359.0,12.5,21522.0,13.9,1397.0,7.6,1.1,15902.0,0.0,20556.0
64.2,3951.0,0.8,0,10.2,0.0,26193.0,4.3,261,0.0,4441.0,49.7,3300.0,80.7,2579.0,0.0,45.0,0.0,2579.0,90.7,7.9,100.0,32471.0,2026-02-23T06:00:00,400.0,12.2,21824.0,13.7,1397.0,7.9,1.2,16143.0,0.0,20845.0
64.0,3948.0,0.8,0,9.5,0.0,26506.0,4.2,262,0.0,4495.0,49.6,3143.0,80.1,2966.0,0.0,47.0,0.0,2966.0,90.4,9.0,100.0,33090.0,2026-02-23T06:30:00,475.0,11.9,22273.0,13.6,1396.0,9.0,1.4,16405.0,0.0,21162.0
60.9,3950.0,1.0,0,11.6,0.0,26435.0,3.4,334,0.0,4499.0,47.0,4065.0,75.5,3995.0,0.0,65.0,0.0,3995.0,87.0,11.4,100.0,34992.0,2026-02-23T07:00:00,496.0,11.3,22140.0,12.9,1188.0,11.4,1.4,16450.0,14.0,21297.0
60.4,3950.0,1.0,0,11.2,0.9,26898.0,3.0,362,0.0,4404.0,46.3,4056.0,74.3,4707.0,0.0,71.0,0.0,4707.0,85.0,13.0,100.0,36200.0,2026-02-23T07:30:00,539.0,10.9,22395.0,12.2,1096.0,13.0,1.5,16764.0,322.0,21852.0
59.4,3954.0,1.0,0,13.7,2.9,27911.0,2.8,397,0.0,4302.0,44.3,5270.0,72.5,4772.0,0.0,84.0,0.0,4772.0,84.5,12.4,100.0,38497.0,2026-02-23T08:00:00,543.0,10.3,22592.0,11.2,1093.0,12.4,1.4,17041.0,1124.0,22864.0
61.7,3955.0,1.0,0,13.5,5.8,29564.0,2.8,405,0.0,4292.0,44.2,5374.0,74.5,4203.0,0.0,77.0,0.0,4203.0,86.6,10.6,100.0,39705.0,2026-02-23T08:30:00,564.0,10.0,23073.0,10.8,1092.0,10.6,1.4,17534.0,2286.0,24517.0
61.8,3947.0,0.9,0,14.9,8.0,30574.0,2.6,372,0.0,4340.0,42.4,6164.0,73.9,4045.0,0.0,78.0,0.0,4045.0,87.5,9.8,100.0,41349.0,2026-02-23T09:00:00,566.0,9.5,23121.0,10.5,1092.0,9.8,1.4,17535.0,3288.0,25535.0
62.9,3952.0,0.9,0,14.6,10.0,31781.0,2.6,374,0.0,4396.0,41.7,6192.0,74.7,3987.0,0.0,76.0,0.0,3987.0,88.2,9.4,100.0,42531.0,2026-02-23T09:30:00,571.0,9.3,23282.0,10.3,1094.0,9.4,1.3,17714.0,4251.0,26735.0
63.9,3955.0,0.9,0,14.4,12.3,33235.0,2.5,381,0.0,4462.0,40.6,6348.0,75.3,3957.0,0.0,74.0,0.0,3957.0,88.6,9.0,100.0,44119.0,2026-02-23T10:00:00,579.0,9.0,23521.0,10.1,1093.0,9.0,1.3,17925.0,5419.0,28187.0
64.9,3957.0,1.1,0,14.3,12.8,33931.0,2.5,487,0.0,4543.0,40.8,6356.0,76.2,3657.0,0.0,70.0,0.0,3657.0,89.4,8.2,100.0,44525.0,2026-02-23T10:30:00,582.0,8.9,23832.0,10.2,1091.0,8.2,1.3,18144.0,5709.0,28883.0
64.7,3961.0,1.1,0,14.5,12.5,33403.0,2.5,465,0.0,4602.0,40.6,6374.0,76.2,3459.0,0.0,70.0,0.0,3459.0,89.2,7.9,100.0,43823.0,2026-02-23T11:00:00,587.0,9.0,23434.0,10.5,1091.0,7.9,1.3,17789.0,5495.0,28351.0
64.1,3961.0,1.1,0,14.7,11.0,32688.0,2.5,458,0.0,4607.0,41.3,6352.0,75.8,3473.0,0.0,72.0,0.0,3473.0,89.0,8.1,100.0,43105.0,2026-02-23T11:30:00,592.0,9.2,23467.0,10.7,1094.0,8.1,1.4,17806.0,4762.0,27633.0
63.7,3958.0,1.1,0,13.8,10.1,31922.0,2.6,468,0.0,4569.0,41.7,5828.0,75.6,3849.0,0.0,75.0,0.0,3849.0,87.8,9.1,100.0,42203.0,2026-02-23T12:00:00,604.0,9.4,23270.0,10.8,1081.0,9.1,1.4,17582.0,4264.0,26883.0
62.7,3960.0,1.1,0,13.7,9.6,31537.0,2.6,466,0.0,4500.0,41.3,5802.0,74.6,4443.0,0.0,79.0,0.0,4443.0,86.4,10.5,100.0,42276.0,2026-02-23T12:30:00,494.0,9.4,23155.0,10.6,1080.0,10.5,1.2,17460.0,4071.0,26497.0
61.2,3962.0,1.1,44,14.0,8.1,30518.0,2.6,466,0.1,4396.0,41.3,5816.0,73.4,4700.0,0.0,83.0,0.0,4700.0,85.9,11.3,100.0,41604.0,2026-02-23T13:00:00,570.0,9.5,22971.0,10.6,1077.0,11.3,1.4,17201.0,3372.0,25479.0
58.9,3962.0,1.1,48,14.0,6.7,29466.0,2.6,469,0.1,4247.0,40.6,5802.0,71.0,5721.0,0.0,93.0,0.0,5721.0,83.2,13.8,100.0,41500.0,2026-02-23T13:30:00,511.0,9.5,22579.0,10.2,1076.0,13.8,1.2,16864.0,2800.0,24428.0
55.7,3961.0,1.2,0,12.8,4.6,27802.0,2.6,470,0.0,4038.0,40.1,5242.0,68.0,7016.0,0.0,97.0,0.0,7016.0,78.5,17.2,100.0,40858.0,2026-02-23T14:00:00,798.0,9.7,22091.0,9.9,1079.0,17.2,2.0,16388.0,1866.0,22762.0
53.0,3964.0,1.1,190,12.8,2.9,26705.0,2.8,466,0.5,3770.0,39.3,5212.0,65.5,8388.0,0.0,109.0,0.0,8388.0,75.1,20.6,100.0,40778.0,2026-02-23T14:30:00,473.0,9.7,21826.0,9.2,1126.0,20.6,1.2,16020.0,1169.0,21615.0
49.6,3960.0,1.1,530,12.0,2.1,26147.0,3.3,469,1.3,3512.0,36.8,5050.0,62.4,10117.0,0.0,125.0,0.0,10117.0,70.6,24.1,100.0,41935.0,2026-02-23T15:00:00,621.0,9.4,21808.0,8.4,1372.0,24.1,1.5,15416.0,888.0,20815.0
45.6,3959.0,1.3,528,11.9,1.6,24647.0,3.4,541,1.2,3315.0,33.6,5042.0,58.3,12038.0,0.0,142.0,0.0,12038.0,65.6,28.5,100.0,42270.0,2026-02-23T15:30:00,543.0,9.4,20769.0,7.8,1424.0,28.5,1.3,14207.0,673.0,19264.0
42.1,3960.0,1.7,528,11.0,0.8,23184.0,3.3,699,1.2,3089.0,31.0,4658.0,54.8,13842.0,0.0,157.0,0.0,13842.0,60.6,32.7,100.0,42316.0,2026-02-23T16:00:00,632.0,9.4,19802.0,7.3,1415.0,32.7,1.5,13135.0,358.0,17809.0
39.5,3953.0,2.1,1062,11.0,0.3,22097.0,3.4,905,2.5,2760.0,28.0,4670.0,52.2,14610.0,0.0,166.0,0.0,14610.0,58.1,34.5,100.0,42301.0,2026-02-23T16:30:00,924.0,9.3,19306.0,6.5,1452.0,34.5,2.2,11850.0,115.0,16692.0
37.2,3954.0,2.2,1506,12.0,0.0,21334.0,3.5,922,3.5,2435.0,25.8,5118.0,49.9,15137.0,0.0,170.0,0.0,15137.0,56.5,35.4,100.0,42756.0,2026-02-23T17:00:00,1167.0,9.2,18987.0,5.7,1494.0,35.4,2.7,11012.0,11.0,15886.0
34.9,3951.0,2.2,1512,12.0,0.0,20478.0,3.5,954,3.5,2229.0,24.0,5148.0,47.6,15277.0,0.0,177.0,0.0,15277.0,53.9,35.5,100.0,43041.0,2026-02-23T17:30:00,2138.0,9.2,18389.0,5.2,1493.0,35.5,5.0,10339.0,0.0,15034.0
33.1,3952.0,2.3,1510,12.6,0.0,19764.0,3.5,1003,3.5,2083.0,22.5,5466.0,45.7,15441.0,0.0,190.0,0.0,15441.0,52.8,35.7,100.0,43256.0,2026-02-23T18:00:00,2585.0,9.1,18007.0,4.8,1494.0,35.7,6.0,9722.0,0.0,14318.0
32.2,3953.0,2.4,1512,13.1,0.0,18956.0,3.6,1005,3.6,1917.0,21.6,5516.0,45.1,15426.0,0.0,192.0,0.0,15426.0,52.2,36.7,100.0,42011.0,2026-02-23T18:30:00,2113.0,9.4,17214.0,4.6,1494.0,36.7,5.0,9075.0,0.0,13509.0
31.2,3952.0,2.4,1510,14.9,0.0,18172.0,3.7,978,3.7,1742.0,20.8,6090.0,44.5,15331.0,0.0,191.0,0.0,15331.0,52.6,37.5,100.0,40834.0,2026-02-23T19:00:00,1241.0,9.7,16531.0,4.3,1496.0,37.5,3.0,8494.0,0.0,12724.0
28.7,3953.0,2.5,914,15.5,0.0,16687.0,3.8,981,2.3,1593.0,19.8,6058.0,42.7,15334.0,0.0,198.0,0.0,15334.0,50.9,39.2,100.0,39090.0,2026-02-23T19:30:00,1011.0,10.1,15185.0,4.1,1497.0,39.2,2.6,7749.0,0.0,11237.0
26.7,3948.0,2.4,538,14.9,0.0,15458.0,4.0,910,1.4,1493.0,18.9,5596.0,41.2,15387.0,0.0,207.0,0.0,15387.0,48.9,41.0,100.0,37502.0,2026-02-23T20:00:00,1061.0,10.5,14091.0,4.0,1495.0,41.0,2.8,7074.0,0.0,10015.0
26.3,3952.0,2.5,528,15.3,0.0,15007.0,4.1,908,1.5,1458.0,18.3,5564.0,41.2,15371.0,0.0,208.0,0.0,15371.0,48.9,42.2,100.0,36410.0,2026-02-23T20:30:00,468.0,10.9,13593.0,4.0,1494.0,42.2,1.3,6667.0,0.0,9561.0
25.8,3950.0,2.5,310,15.1,0.0,14599.0,4.2,873,0.9,1464.0,18.3,5362.0,41.2,15015.0,0.0,209.0,0.0,15015.0,48.6,42.3,100.0,35459.0,2026-02-23T21:00:00,483.0,11.1,13157.0,4.1,1497.0,42.3,1.4,6505.0,0.0,9152.0
26.8,3956.0,2.5,488,15.3,0.0,14803.0,4.3,857,1.4,1472.0,18.7,5358.0,42.4,14514.0,0.0,204.0,0.0,14514.0,49.9,41.5,100.0,34953.0,2026-02-23T21:30:00,278.0,11.3,13332.0,4.2,1496.0,41.5,0.8,6534.0,0.0,9351.0
26.5,3960.0,1.7,146,17.1,0.0,14065.0,4.6,548,0.4,1457.0,19.9,5550.0,43.3,12705.0,0.0,199.0,0.0,12705.0,52.8,39.2,100.0,32447.0,2026-02-23T22:00:00,127.0,12.2,12609.0,4.5,1496.0,39.2,0.4,6458.0,0.0,8609.0
28.7,3966.0,1.8,286,18.6,0.0,14362.0,4.8,544,0.9,1414.0,21.4,5762.0,46.3,10792.0,0.0,186.0,0.0,10792.0,58.1,34.8,100.0,31040.0,2026-02-23T22:30:00,124.0,12.8,12949.0,4.6,1496.0,34.8,0.4,6656.0,0.0,8900.0
32.0,3961.0,2.3,296,19.3,0.0,14707.0,5.0,662,1.0,1405.0,23.9,5618.0,50.6,8516.0,0.0,168.0,0.0,8516.0,63.5,29.3,100.0,29072.0,2026-02-23T23:00:00,231.0,13.6,13304.0,4.8,1443.0,29.3,0.8,6940.0,0.0,9303.0
34.1,3960.0,2.8,296,19.6,0.0,14811.0,4.4,794,1.1,1481.0,25.0,5534.0,52.6,7535.0,0.0,158.0,0.0,7535.0,64.8,26.7,100.0,28170.0,2026-02-23T23:30:00,290.0,14.1,13340.0,5.3,1251.0,26.7,1.0,7029.0,0.0,9600.0
34.4,3962.0,2.8,296,19.9,0.0,15005.0,4.4,807,1.0,1579.0,25.0,5664.0,52.7,7516.0,0.0,154.0,0.0,7516.0,65.1,26.4,100.0,28447.0,2026-02-24T00:00:00,262.0,13.9,13428.0,5.6,1251.0,26.4,0.9,7110.0,0.0,9792.0
34.2,3964.0,2.8,296,20.1,0.0,15057.0,4.3,808,1.0,1629.0,24.7,5778.0,52.3,7590.0,0.0,156.0,0.0,7590.0,64.8,26.4,100.0,28779.0,2026-02-24T00:30:00,354.0,13.8,13464.0,5.7,1251.0,26.4,1.2,7109.0,0.0,9842.0
34.5,3959.0,2.8,296,20.4,0.0,15154.0,4.3,808,1.0,1653.0,24.9,5894.0,52.5,7444.0,0.0,154.0,0.0,7444.0,65.1,25.8,100.0,28875.0,2026-02-24T01:00:00,383.0,13.7,13502.0,5.7,1243.0,25.8,1.3,7195.0,0.0,9952.0
35.8,3968.0,2.8,296,20.2,0.0,15514.0,4.1,805,1.0,1687.0,26.2,5826.0,53.7,7370.0,0.0,150.0,0.0,7370.0,66.4,25.5,100.0,28899.0,2026-02-24T01:30:00,189.0,13.7,13828.0,5.8,1198.0,25.5,0.7,7560.0,0.0,10348.0
36.6,3961.0,2.8,296,19.2,0.0,15634.0,4.1,790,1.0,1748.0,26.8,5496.0,54.5,7359.0,0.0,147.0,0.0,7359.0,66.6,25.7,100.0,28686.0,2026-02-24T02:00:00,197.0,13.8,13887.0,6.1,1162.0,25.7,0.7,7677.0,0.0,10511.0
36.2,3964.0,2.7,292,19.0,0.0,15437.0,4.3,778,1.0,1841.0,25.9,5378.0,54.5,7366.0,0.0,147.0,0.0,7366.0,66.1,26.0,100.0,28349.0,2026-02-24T02:30:00,168.0,14.0,13597.0,6.5,1211.0,26.0,0.6,7351.0,0.0,10262.0
37.9,3963.0,1.9,552,16.0,0.0,15831.0,4.3,537,2.0,1949.0,27.1,4514.0,56.3,7395.0,0.0,138.0,0.0,7395.0,65.9,26.3,100.0,28126.0,2026-02-24T03:00:00,386.0,14.1,13883.0,6.9,1219.0,26.3,1.4,7611.0,0.0,10649.0
38.9,3966.0,1.8,144,16.0,0.0,16086.0,4.3,492,0.5,2046.0,29.3,4488.0,57.4,7299.0,0.0,134.0,0.0,7299.0,66.9,26.0,100.0,28036.0,2026-02-24T03:30:00,163.0,14.1,14041.0,7.3,1216.0,26.0,0.6,8222.0,0.0,10904.0
40.2,3965.0,1.6,20,13.5,0.0,16406.0,4.4,438,0.1,2112.0,31.0,3756.0,58.8,7345.0,0.0,120.0,0.0,7345.0,66.4,26.3,100.0,27907.0,2026-02-24T04:00:00,400.0,14.2,14295.0,7.6,1217.0,26.3,1.4,8654.0,0.0,11224.0
41.3,3968.0,1.5,0,13.0,0.0,16942.0,4.4,434,0.0,2140.0,32.2,3700.0,59.6,7474.0,0.0,117.0,0.0,7474.0,67.1,26.3,100.0,28414.0,2026-02-24T04:30:00,298.0,14.0,14803.0,7.5,1239.0,26.3,1.0,9161.0,0.0,11735.0
